date,temp_mean_c,temp_max_c,temp_min_c,temp_anomaly_c,precip_month_mm,precip_1d_max_mm,precip_3d_max_mm,precip_7d_max_mm,precip_30d_max_mm,pdd,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,observation_count,expected_observation_count,valid_area_fraction,period_completeness,is_complete_period,quality_status,quality_reason,expected_days,missing_data_flag,month,precip_anomaly_z,pdd_anomaly_z
1996-03-01,-5.817573312101512,0.9683237965722954,-17.308294935447893,0.6677428111393194,83.59190924350081,18.262036747587203,22.40560854501833,44.12242325225739,114.23868904386325,0.0,6,59.58796059352298,3.8404174415807932,740.4693647295225,23.64171084008697,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,3,0.6643984428725763,-0.26352548186924535
1996-04-01,-2.9271570326193195,4.932923201924079,-14.68309894430224,0.014075656141534129,44.21401596520072,5.749414303326254,14.089880528205047,22.688168169659146,83.52427168987116,4.537987167444426,21,23.350402212096807,3.5559638406143708,824.3357306945813,58.72706442358291,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,4,-0.9616406397896413,0.49296432604312274
1996-05-01,1.2318989412724886,8.567261274795502,-6.908626445257498,-0.02571229706209595,103.7299131037708,10.050377824269605,20.62493958541411,35.11793959492306,96.25957024508354,41.4098932694421,29,44.786741781421405,3.21681758583904,848.3641977508796,121.1616393233755,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,5,-0.5960537617661132,-0.3585060016780205
1996-06-01,4.9705250080928245,11.769295545198165,-4.317648208049024,-0.5823793408762119,269.17677867353467,17.107931325559772,44.03780030514142,88.36712299587472,269.17677867353467,149.11575024278474,12,39.630259301993185,3.016658094350797,663.2098118479944,219.51811834068724,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,6,-0.11770720942813194,-0.897418252057463
1996-07-01,7.250746266290738,12.318727482279641,2.394891905063166,0.06329485547372041,458.10447108707314,37.7612040383105,78.55554829071568,152.36974513418244,450.014744684427,224.77313425501288,0,27.82741147254048,2.90402896145575,519.0193101541169,357.6383462711844,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,7,-0.2860670820856797,0.14607468244264918
1996-08-01,6.762561250893217,11.24881156046237,1.110014705134501,-0.19515847349778911,397.43009467392415,22.003606960954116,60.279786250446875,133.19882339016277,471.10267352831903,209.63939877768973,0,27.888969564777625,2.903790810130321,509.20114486558765,353.49834294574185,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,8,-0.23340958986260185,-0.4971299577409511
1996-09-01,4.989042928983394,10.051068709049341,-0.6587214986007648,-0.04109465007568033,176.00346437738372,12.967205885266218,39.009344104220055,88.36494899116767,390.699281960799,149.6712878695018,4,34.32008676246637,2.9062967592579865,556.0803679233375,174.31097814287625,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,9,-0.7952674847744917,-0.07003988234911768
1996-10-01,-0.9054221240902721,7.785461808056354,-12.132108677884858,-0.9149989194934626,134.14724680660072,25.985275956624726,53.80647824755036,64.872142689268,182.34710869957814,18.823278920180368,26,77.04825354064963,2.9618670958241817,546.2660652374568,90.32421948664798,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,10,1.0478179571840822,-0.8242904180689155
1996-11-01,-4.450318248673293,2.378307464406347,-12.928954384446037,-0.4543940127868648,20.07425536545996,3.2212615662088075,6.082821451072718,19.504062014008184,126.59346679162289,0.0,18,6.827374390030855,2.9759787320661926,511.3764627741027,46.13483286633784,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,11,-0.5362106099424745,-0.48825265776295623
1996-12-01,-6.408199290798115,0.3990077298598814,-13.697470575986298,0.33051104012423727,9.181770459275336,1.6320818657867207,2.9147954274977534,4.755217069518278,19.671024002182506,0.0,1,3.547329000766893,2.9489862632920327,483.61538620126674,30.290291541735108,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,12,-0.9197479195408027,-0.3105347193529913
