date,temp_mean,temp_max,temp_min,temp_anomaly,precip_1d_max,precip_3d_max,precip_7d_max,precip_30d_max,precip_month,precip_anomaly,PDD,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,snow_fraction,snow_fraction_anomaly,snow_fraction_change,NDSI,NDSI_anomaly,NDSI_change,snow_area_proxy_km2,VV,VH,VV_change,VH_change,VV_anomaly,VH_anomaly,angle_deg,temp_change,PDD_change,antecedent_precipitation_index,environmental_transition_magnitude,sentinel2_scene_count,sentinel2_valid_area_fraction,sentinel2_observation_count,sentinel1_scene_count,sentinel1_valid_area_fraction,sentinel1_observation_count,climate_missing_data_flag,sentinel2_missing_data_flag,sentinel1_missing_data_flag,available_feature_count,missing_data_flag,climate_expected_observation_count,climate_period_completeness,climate_is_complete_period,climate_quality_status,climate_quality_reason,sentinel1_expected_observation_count,sentinel1_period_completeness,sentinel1_is_complete_period,sentinel1_quality_status,sentinel1_quality_reason,PDD_adjusted,precip_3d_adjusted,precip_7d_adjusted,precip_30d_adjusted,antecedent_precipitation_index_adjusted,VV_change_adjusted,VH_change_adjusted,snow_fraction_change_adjusted,climate_sar_change_robust_raw,climate_sar_change_isolation_raw,climate_sar_change_pca_raw,climate_sar_change_robust_percentile,climate_sar_change_isolation_percentile,climate_sar_change_pca_percentile,climate_sar_change_anomaly_score,climate_sar_change_top_feature,anomaly_score,anomaly_model_name,top_contributing_feature,anomaly_direction,anomaly_interpretation,multisensor_climate_sar_change_robust_raw,multisensor_climate_sar_change_isolation_raw,multisensor_climate_sar_change_pca_raw,multisensor_climate_sar_change_robust_percentile,multisensor_climate_sar_change_isolation_percentile,multisensor_climate_sar_change_pca_percentile,multisensor_climate_sar_change_anomaly_score,multisensor_climate_sar_change_top_feature,environmental_regime,regime_PC1,regime_PC2,anomaly_above_reference_quantile
2016-09-01,5.429695309212386,10.540845583460037,0.0782368755944818,0.3995577301533117,26.1420494159557,58.50744463336815,103.22596072747407,321.6167244298974,278.759132823456,0.6615719634768205,162.89085927637157,0.0,40.45752509523978,2.9081719383211704,457.1502491261876,233.69238233058744,,,,,,,,,,,,,,,-1.5975762722564424,-54.95455974916212,1486.3129857842646,,,,,0,0.0,,False,True,True,3,True,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.0,False,INSUFFICIENT,missing VV/VH or valid ROI coverage below threshold,-5.967785342474372,-12.059458332139457,-16.04996166269902,-117.45316017766498,-95.74233167266402,,,,,,,,,,,,,climate_sar_change,,,unusual environmental state,,,,,,,,,,,,
2016-10-01,1.5029697322725162,8.950238936959167,-8.837910838331808,1.4933929368693255,7.726844329327484,21.542826392331506,42.88162231887112,278.5995042117711,84.02181100575363,0.1274782766715263,60.34428904133218,22.0,25.58293883452149,2.907518468343304,544.8813741249152,95.52653738409596,,,,,,,,,,,,,,,-3.92672557693987,-102.54657023503938,1347.3878489223785,,,,,0,0.0,,False,True,True,3,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.0,False,INSUFFICIENT,missing VV/VH or valid ROI coverage below threshold,14.974270846458232,-20.79567113844591,-38.22561114227656,-6.486442060547233,-86.72497565190656,,,,,,,,,,,,,climate_sar_change,,,unusual environmental state,,,,,,,,,,,,
2016-11-01,-1.692146221882404,5.976990461248842,-10.868066640339777,2.303778014004024,2.450210277529388,3.0024070207480467,4.561970737988094,70.89137953715792,6.703513052001163,-1.307611670752495,2.4738914130916707,30.0,1.5753582198589644,2.9006167934464555,522.563994489796,39.73948214672385,,,,,,,,,,,,,,,-3.19511595415492,-57.87039762824051,1151.9831846360228,,,,,0,0.0,,False,True,True,3,True,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.0,False,INSUFFICIENT,missing VV/VH or valid ROI coverage below threshold,1.5166509746781198,-9.762545208277082,-16.49996696918783,-10.171946017130423,-89.439552066126,,,,,,,,,,,,,climate_sar_change,,,unusual environmental state,,,,,,,,,,,,
2016-12-01,-2.568012628919488,7.79106719562659,-12.704746774113715,4.170697702002864,3.9937372057213816,8.778693760157696,10.06908887679664,17.179841547294103,19.10588483707907,-0.5658212773876186,5.651244951284484,24.0,11.374828220200238,2.9050319890115825,473.227280416608,25.1863942252843,,,,,,,,,,,,,,,-0.8758664070370841,3.177353538192813,998.2915917776984,,,,,0,0.0,,False,True,True,3,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.0,False,INSUFFICIENT,missing VV/VH or valid ROI coverage below threshold,4.993839070256718,-5.195981478037368,-8.185233222385273,-16.885596711979765,-84.05507578909965,,,,,,,,,,,,,climate_sar_change,,,unusual environmental state,,,,,,,,,,,,
2017-01-01,-10.003527699029336,1.256054169925334,-20.727798842041512,-0.2437167682541183,19.711246521308507,24.32118414102523,26.256761364462346,41.39538922917495,36.31139135213622,-0.3997617725709458,0.0,3.0,33.20284544068856,2.94908943738286,520.0037488198452,17.654346542027866,,,,,,,,,,,,,,,-7.435515070109847,-5.651244951284484,884.8592443631798,,,,,0,0.0,,False,True,True,3,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.0,False,INSUFFICIENT,missing VV/VH or valid ROI coverage below threshold,-0.185154873908144,2.416052915583567,-4.87655087341696,-11.946684530531925,-74.30491706923681,,,,,,,,,,,,,climate_sar_change,,,unusual environmental state,,,,,,,,,,,,
2017-02-01,-7.3977631295183714,2.908972347294444,-21.55255603615788,1.8958880873555568,8.849406251808356,11.321862349217088,26.792892168355703,45.74210190520281,26.027481241990152,-1.1740828233159768,0.0,5.0,16.576508937022115,2.978059294604012,569.5275425890218,21.135246041666697,,,,,,,,-7.430333924205145,-12.9509990018544,,,0.2423618838555636,0.4161429048543077,39.9343269605393,2.6057645695109644,0.0,778.1578389506928,,,,,2,0.9542497586472484,2.0,False,True,False,5,True,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,0.0,-13.497483925327309,-4.553910093310268,-30.14445460758602,-93.47245369742802,,,,,,,,,,,,,climate_sar_change,,,unusual environmental state,,,,,,,,,,,,
2017-03-01,-7.069654778789826,4.061013273149228,-17.546615916285,-0.5843386555489943,45.6622049167046,81.24681172121939,85.78774930430018,130.77837298561096,131.9222723704402,2.3569211818220075,0.0,9.0,102.81312797693072,3.264560373366358,708.1387494479782,22.35238297064484,,,,,,,,-7.783923427034779,-12.976650859652086,-0.3535895028296334,-0.0256518577976869,0.7015448370760815,1.6811915656870102,39.92287661943629,0.3281083507285451,0.0,793.3564354785291,,,,,2,0.9542497586472484,2.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-0.2917263958953674,52.2255651133179,49.994392407074606,44.292334461976964,-10.970047082710721,0.45918295322051894,1.2650486608327023,,1.6869549725714537,-0.038237835131322284,0.400988758307965,0.6698113207547169,0.7924528301886793,0.9622641509433962,0.8081761006289309,precip_7d_adjusted,0.8081761006289309,climate_sar_change,precip_7d_adjusted,above_reference,unusual environmental state,,,,,,,,,1,-0.9564351799253297,0.4537808685630063,False
2017-04-01,-2.140241270403088,5.140253211712039,-12.882820536367138,0.8009914183577657,22.907566037701333,29.81344768181714,40.72509878451243,136.05332152929094,94.46560985822984,1.064856288025387,5.254652197003795,27.0,47.64636019985392,3.128792079561934,800.3928012836031,52.65149808397686,0.5346303240247704,-0.1075078810517433,,0.3889800340599125,-0.0893774304809842,,2.785783420649748,-8.813286446152754,-15.067619544403028,-1.0293630191179748,-2.0909686847509423,0.648375770789885,1.2187813399711036,39.91423337658239,4.929413508386738,5.254652197003795,768.8185800149796,,1.0,0.998432084708628,1.0,2,0.9542497586472484,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,2.8424257713693057,8.847312257722418,8.260029029377044,47.118609612854485,11.748224552518536,-0.05316906628619755,-0.4624102257159093,,0.6261827889358421,-0.12434567159276794,0.08835894008468977,0.08490566037735849,0.12264150943396226,0.5943396226415094,0.2672955974842767,VH_change_adjusted,0.2672955974842767,climate_sar_change,VH_change_adjusted,below_reference,unusual environmental state,,,,,,,,,1,0.7258961180296418,0.4910103417808452,False
2017-05-01,1.0791040613716576,6.138666050674064,-9.23988031310818,-0.1785071769629267,20.45032422488384,36.95797540340681,56.23703513466084,149.47649952806375,152.31166799467186,0.365377863373434,40.9889792042111,30.0,69.53362319133467,3.034128572467554,788.5701238662914,80.44973200870014,,,,,,,0.0,-9.686925099686848,-16.74600289304946,-0.8736386535340941,-1.6783833486464328,0.1139082530481037,0.3229117466590203,39.915006486797104,3.2193453317747456,35.734327007207305,805.8074610074045,,0.0,0.0,,3,0.9542497586472484,3.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-9.306344966722811,-1.0134632124429288,-5.311602710088984,-5.706580138611741,8.85283984956618,-0.5344675177417808,-0.8958695933120825,,1.3661534804714708,-0.07934141602451811,0.012576587269702724,0.5094339622641509,0.46226415094339623,0.1320754716981132,0.3679245283018868,PDD_adjusted,0.3679245283018868,climate_sar_change,PDD_adjusted,below_reference,unusual environmental state,,,,,,,,,1,-2.1783142080945797,0.9890253145315326,False
2017-06-01,5.379019800538598,10.775947448386876,-2.9957477255491485,-0.173884548430439,29.108704992535245,60.57844321945245,92.5575655472848,199.15926082166183,199.1592608216619,-1.0997113635121492,161.37059401615792,4.0,18.81430565296324,2.9225653129146325,699.1594800492611,110.75767061498114,,,,,,,0.0,-9.857766643851413,-17.66830911884205,-0.1708415441645634,-0.9223062257925888,0.4418519701856827,1.1709152659147968,39.9110063714656,4.29991573916694,120.38161481194685,884.0956026779556,,0.0,0.0,,1,0.9542497586472484,1.0,False,True,False,5,True,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-6.108298729787606,-22.888221115211493,-47.618043893452,-131.84624995610582,-120.90791860392642,0.3279437171375804,0.8480035192557777,,1.4685263319815107,-0.03358007174604127,0.11812066985618119,0.5471698113207547,0.8113207547169812,0.6509433962264151,0.669811320754717,precip_7d_adjusted,0.669811320754717,climate_sar_change,precip_7d_adjusted,below_reference,unusual environmental state,,,,,,,,,1,-1.9111132427155904,-3.2504728556573403,False
2017-07-01,7.163415462439103,12.095252175703614,4.641020543033373,-0.0240359483779145,56.18929255814052,87.95659193242382,161.62468561002095,485.64551775645816,488.8590102159533,0.112956980229902,222.06587933561212,0.0,31.385601629921872,2.904088819350694,500.5114674919071,371.4835540634658,,,,,,,0.0,-9.782006706611526,-18.11861497089883,0.0757599372398853,-0.4503058520567791,0.2152183318463549,0.8523325362079426,39.90949442101857,1.784395661900505,60.69528531945423,1240.3402724922155,,0.0,0.0,,3,0.9542497586472484,3.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-9.3874070591757,-6.246544875477241,-7.924987583034323,-36.57184446247015,-54.28342265283641,-0.22663363833932912,-0.3185827297068522,,1.0842333863399038,-0.11098706065599401,0.06964709934323528,0.3867924528301887,0.25471698113207547,0.5094339622641509,0.38364779874213834,PDD_adjusted,0.38364779874213834,climate_sar_change,PDD_adjusted,below_reference,unusual environmental state,,,,,,,,,1,-2.373668556551908,-0.04712767376256227,False
2017-08-01,7.036783369530725,12.370378655065227,3.589195617632852,0.0790636451397177,68.60014480616658,134.7110103948119,253.17730516488425,577.3925022160371,536.7535197090857,1.9075177054271044,218.14028445545247,0.0,49.74294435049367,2.9097864130607314,481.3346673314567,498.9136532158771,,,,,,,0.0,-9.555660238267992,-18.18067353758714,0.2263464683435323,-0.0620585666883108,0.2671650147116153,0.6449465496871305,39.90961656976014,-0.1266320929083777,-3.925594880159679,1591.042751327469,,0.0,0.0,,2,0.9542497586472484,2.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-10.87392053621815,57.17007823397968,101.04283993635079,41.048690597249106,55.08158533279379,0.051946682865259,-0.20738598652081358,,2.454533526296154,-0.04801460758003445,0.28977999177626285,0.8490566037735849,0.6981132075471698,0.8773584905660378,0.8081761006289309,precip_7d_adjusted,0.8081761006289309,climate_sar_change,precip_7d_adjusted,above_reference,unusual environmental state,,,,,,,,,1,-3.059283619595163,4.105440284382007,False
2017-09-01,5.5813289007297024,10.510615538476998,0.754801402940981,0.5511913216706292,23.704322363019912,46.29254468115843,71.82207465749578,528.4490385394328,167.1541415578176,-0.9207305640266148,167.43986702189108,0.0,19.73747087604537,2.903257347832946,565.8371331560622,153.32512553836324,,,,,,,0.0,-9.84658546636518,-17.707143724058835,-0.2909252280971852,0.4735298135283052,0.0966697979354869,0.8448419371283578,39.913812589574405,-1.4554544688010225,-50.7004174335614,1519.5404801861662,,0.0,0.0,,3,0.9542497586472484,3.0,False,True,False,5,True,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-1.4187775969548682,-24.274358284349177,-47.45384773267732,89.3791539318704,-62.51483727076243,-0.170495216776127,0.19989538744122604,,1.0083849712678585,-0.08264259703499427,0.06671378349157557,0.330188679245283,0.4339622641509434,0.4811320754716981,0.4150943396226415,precip_7d_adjusted,0.4150943396226415,climate_sar_change,precip_7d_adjusted,below_reference,unusual environmental state,,,,,,,,,1,-0.34834886079060784,-2.2333070155924544,False
2017-10-01,1.395670680086609,8.79112218525276,-11.904353157489064,1.3860938846834183,5.364795808297217,9.516155464967632,22.133233525579577,153.74238996278083,47.04654943932561,-0.5514145822777314,70.02204663694833,21.0,18.977092274901818,2.906728389761033,579.2193822814663,59.75119204881072,,,,,,,0.0,-9.23666651425792,-16.334586243296403,0.6099189521072574,1.3725574807624312,-0.2870566987819813,-0.1053981589002326,39.90970874379693,-4.185658220643093,-97.41782038494274,1338.6559575975668,,0.0,0.0,,3,0.9542497586472484,3.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,24.652028442074382,-32.822342065809785,-58.97399993556811,-131.3435563095375,-95.45686697671817,-0.18844640916879873,-0.7219585533882498,,2.9265363998461242,0.002819275117147191,0.1483032120815935,0.9056603773584906,0.8867924528301887,0.7169811320754716,0.8364779874213837,PDD_adjusted,0.8364779874213837,climate_sar_change,PDD_adjusted,above_reference,unusual environmental state,,,,,,,,,0,6.344648664049778,-2.1545442563083497,False
2017-11-01,-3.761604810430288,3.414321873642732,-11.440570091983094,0.2343194254561391,4.231203597543532,8.80532105940829,12.555618216091665,44.11738475287085,23.6895337881928,-0.3276335881856128,0.0,20.0,14.636867824498822,2.9095166159753685,507.09929515974665,31.57276874126304,0.4180124464106816,-0.0546943625826108,,0.2789636619490597,-0.0491899182328093,,2.1781258759691395,-7.535917029738184,-13.175246600556472,1.7007494845197373,3.159339642739932,0.2895966415450379,0.7473158056466893,39.91211871910468,-5.157275490516897,-70.02204663694833,1161.5470977461246,,5.0,0.998432084708628,5.0,2,0.9542497586472484,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-0.957240438413551,-3.9596311696168396,-8.50631949108426,-36.94594080141749,-79.8756389560242,0.3813732527783482,0.6244324219065813,,0.8178523224277179,-0.10715590523640584,0.1757777111332602,0.22641509433962265,0.3018867924528302,0.7735849056603774,0.43396226415094336,VH_change_adjusted,0.43396226415094336,climate_sar_change,VH_change_adjusted,above_reference,unusual environmental state,,,,,,,,,1,-0.6365425133946305,-1.5674864211295847,False
2017-12-01,-3.618955760907669,4.357911359987007,-11.892748472574793,3.119754570014684,2.6905362253764133,3.2017793749609944,12.387502036038596,23.37757461351265,10.472447120127956,-0.8737181339810212,0.5471219570402874,20.0,7.240036685992345,2.9064553644364275,471.158821078114,21.25389334980993,0.431494584293583,-0.0679324021052961,0.0134821378829014,0.2864653344735866,-0.0682851641867857,0.0075016725245268,2.248376878393313,-7.148694067290927,-12.592500508976316,0.3872229624472565,0.582746091580157,0.1986262155876605,0.4832392126863123,39.90434113019365,0.1426490495226189,0.5471219570402874,997.787480204334,0.3464153398766189,10.0,0.998432084708628,8.59562659624243,3,0.9542497586472484,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-0.11028392398747833,-10.77289586323407,-5.866820063143317,-10.687863645761219,-84.55918736246406,-0.09097042595737714,-0.26407659296037445,-0.01323803952268519,1.312188148405602,-0.07701893992478692,0.2064952592170525,0.4811320754716981,0.4716981132075472,0.839622641509434,0.5974842767295597,temp_anomaly,0.5974842767295597,climate_sar_change,temp_anomaly,above_reference,unusual environmental state,1.0084728963791525,-0.09336433198648891,0.3895394214869835,0.3010752688172043,0.34408602150537637,0.8064516129032258,0.4838709677419355,temp_anomaly,1,0.4998343003653787,-0.8112131031161877,False
2018-01-01,-5.870084265195906,6.6366530126455086,-20.22819787924091,3.889726665579312,11.896563031357829,17.123252180569448,18.81960042940764,24.658693859679328,24.53136169998216,-0.7163469928316192,1.85154873908144,16.0,22.939924524283004,2.9304365790371176,516.2980743068262,14.971946638122064,0.4021884300556713,-0.1785830451959501,-0.0293061542379117,0.2630347835024126,-0.1424793908615294,-0.0234305509711739,2.095672112258132,-7.298458053879619,-12.657253624260642,-0.1497639865886917,-0.0647531152843274,-0.0689646123500473,0.1251028756319581,39.911400665951234,-2.2511285042882374,1.304426782041152,872.6507198736659,0.272235185478837,7.0,0.998432084708628,7.0,2,0.9542497586472484,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,1.666393865173296,-4.781879044872216,-12.313711808471666,-28.68337990002755,-86.51344155875063,-0.2293011388066177,-0.2990723541508877,-0.11499647571148228,1.6654627808224822,-0.04124715840802057,0.19336196133936345,0.6509433962264151,0.7735849056603774,0.8018867924528302,0.7421383647798742,temp_anomaly,0.7421383647798742,climate_sar_change,temp_anomaly,above_reference,unusual environmental state,1.3972758426996656,-0.04351496382116987,0.26575239686290286,0.5591397849462365,0.6989247311827957,0.6666666666666666,0.6415770609318997,temp_anomaly,1,1.1536829792656331,-1.0474536267053722,False
2018-02-01,-7.87679140470224,0.9391004719422344,-18.447797668156344,1.4168598121716889,6.780082049137,12.917017507603564,20.8495663676226,52.6569857906194,41.31276274080302,-0.737894045800607,0.0,2.0,35.20057193232329,2.9779367824968754,536.0414890513723,14.818514063482466,0.7360530068502398,0.0611699834157838,0.3338645767945685,0.5122337345514396,0.0213645609666432,0.249198951049027,3.835331014833701,-7.617162539543973,-13.165655652285462,-0.3187044856643544,-0.50840202802482,0.0555332685167364,0.201486254423246,39.91044527037153,-2.006707139506333,-1.85154873908144,783.0658746334191,1.6873954938841127,3.0,0.998432084708628,2.657156912398503,3,0.9542497586472484,3.0,False,False,False,7,False,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,0.0,-11.902328766940833,-10.49723589404337,-23.229570722169427,-88.5644180147018,0.1547931163487284,0.12840124189807667,0.23975302861173398,0.7103346099886221,-0.1100519288362744,0.1945936154671384,0.16981132075471697,0.2641509433962264,0.8207547169811321,0.41823899371069184,antecedent_precipitation_index_adjusted,0.41823899371069184,climate_sar_change,antecedent_precipitation_index_adjusted,below_reference,unusual environmental state,0.959758325535461,-0.057307642155063954,0.805362166768377,0.26881720430107525,0.6236559139784946,0.967741935483871,0.6200716845878137,snow_fraction_change_adjusted,1,0.018920967269300593,-1.2514242728569764,False
2018-03-01,-6.628707337878632,2.3168009393572784,-17.486669567518863,-0.1433912146377999,9.16616659846801,15.442322984055169,20.00355767338557,52.630552153118,53.59474181515042,-0.3860982778577615,0.0,3.0,34.581243784745595,3.00688695554348,744.6442021867715,14.026121492645087,0.6519544489449465,-0.0670177513959424,-0.0840985579052933,0.4855834735855658,-0.0597742834377414,-0.0266502609658738,3.397120988605813,-8.181474023304117,-14.174679714740249,-0.564311483760144,-1.0090240624547864,0.3039942408067428,0.4831627105988474,39.90855332597384,1.2480840668236075,0.0,719.2007352535567,0.6264561980047101,4.0,0.998432084708628,4.0,2,0.9542497586472484,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-0.2917263958953674,-13.578923623846324,-15.789799223840003,-33.85548637051599,-85.12574730768313,0.2484609722900084,0.2816764561756029,-0.12818773481172632,0.6775364043951495,-0.11989260355788472,0.15517764990530672,0.1320754716981132,0.18867924528301888,0.7358490566037735,0.3522012578616352,antecedent_precipitation_index_adjusted,0.3522012578616352,climate_sar_change,antecedent_precipitation_index_adjusted,below_reference,unusual environmental state,0.723961707417934,-0.11106924364408899,0.27058687722875496,0.16129032258064516,0.1827956989247312,0.6881720430107527,0.3440860215053763,antecedent_precipitation_index_adjusted,1,-0.4362416708065028,-1.3792670965191351,False
2018-04-01,-2.716529570029256,2.683471535797464,-12.165328565002891,0.2247031187315974,16.349636703790367,32.2124602508362,44.79543918299721,115.51125790738834,115.51125790738836,1.913564514201918,0.0,28.0,46.72991327369909,3.0153612053769963,770.7709969908516,36.19190353184498,0.5804266120184137,-0.0617115930581,-0.0715278369265327,0.4328113295521955,-0.0455461349887012,-0.0527721440333703,3.0244128699850634,-9.29234539800956,-15.954950371278963,-1.110871374705443,-1.7802706565387147,0.169316818933078,0.3314505130951684,39.90858663009317,3.912177767849376,0.0,726.8318828729115,1.1229277279916237,1.0,0.998432084708628,1.0,3,0.9542497586472484,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-2.412226425634489,11.246324826741478,12.330369427861818,26.576545990951885,-30.238472589549588,-0.13467742187366583,-0.1517121975036817,-0.00813232679362555,0.555987834686335,-0.127667758530777,0.11830603273038554,0.05660377358490566,0.09433962264150944,0.660377358490566,0.27044025157232704,precip_7d_adjusted,0.27044025157232704,climate_sar_change,precip_7d_adjusted,above_reference,unusual environmental state,0.547384304066307,-0.12889747042114325,0.13466926788213585,0.03225806451612903,0.021505376344086023,0.27956989247311825,0.1111111111111111,precip_7d_adjusted,1,-0.7441836702410471,0.5255934977926815,False
2018-05-01,1.149636056393207,8.453822943025058,-9.041219448489567,-0.1079751819413769,10.96364079353431,30.85610554957289,47.074469025269664,150.92913486250183,127.24307444304988,-0.1307289300600972,46.999355100596,29.0,46.07153145228051,2.990129839368833,819.2838293849402,55.658297895084885,0.6162114319285398,0.0165171082719104,0.035784819910126,0.453515574714682,0.0026303428930343,0.0207042451624865,3.2108758398856403,-9.905616133685164,-17.05403870039145,-0.613270735675604,-1.0990883291124884,-0.1047827809502131,0.0148759393170294,39.91428265367636,3.8661656264224633,46.999355100596,745.0501748850246,1.0200844500633826,1.0,0.998432084708628,1.0,2,0.9542497586472484,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-3.295969070337911,-7.11533306627685,-14.474168819480163,-4.2539448041736705,-51.90444627281374,-0.27409959988329075,-0.31657457377813814,0.09166718646147841,0.6971385549441903,-0.12046656668351274,0.06305299703923037,0.16037735849056603,0.1792452830188679,0.46226415094339623,0.2672955974842767,antecedent_precipitation_index_adjusted,0.2672955974842767,climate_sar_change,antecedent_precipitation_index_adjusted,below_reference,unusual environmental state,0.7119214647541663,-0.11594175901183612,0.14270034535033183,0.15053763440860216,0.13978494623655913,0.3225806451612903,0.20430107526881716,antecedent_precipitation_index_adjusted,1,-0.896637510832862,-0.24171186343895634,False
2018-06-01,5.396840492410822,10.986910596252937,-2.905079791547524,-0.1560638565582139,52.674105027188425,114.62370362640624,160.3661483540593,355.43449674159274,355.4344967415928,1.092067716381744,161.90521477232468,5.0,67.07063640345262,2.9256784795680124,627.5748215172414,179.86711756412117,,,,,,,0.0,-10.268954053239613,-18.687193832614927,-0.3633379195544481,-1.6331551322234752,0.0306645607974829,0.1520305521419196,39.90858501556674,4.247204436017615,114.90585967172868,988.7271453938638,,0.0,0.0,,3,0.9542497586472484,3.0,False,True,False,5,True,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-5.573677973620846,31.157039291742294,20.190538913322513,24.428985963825085,-16.276375888018265,0.13544734174769568,0.13715461282489128,,0.8397776097741786,-0.11936074908801791,0.11154690883644224,0.24528301886792453,0.19811320754716982,0.6415094339622641,0.3616352201257862,PDD_adjusted,0.3616352201257862,climate_sar_change,PDD_adjusted,below_reference,unusual environmental state,,,,,,,,,1,-1.7303603757246122,0.42165096845431466,False
2018-07-01,7.565094145561785,11.943476093461385,3.51769154687571,0.3776427347447681,43.11057902667196,93.43256951317566,193.8558219929387,564.7569323817428,560.7729011773064,1.0460021085625986,234.5179185124153,0.0,24.486617025257964,2.902942440717684,470.6540140035187,478.0847798039341,,,,,,,0.0,-9.90243251882663,-19.16880656406535,0.3665215344129819,-0.4816127314504221,0.09479251963125,-0.1978590569585776,39.91065419942535,2.168253653150962,72.61270374009064,1401.1909747620907,,0.0,0.0,,2,0.9542497586472484,2.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,3.0646321176274682,-0.7705672947253959,24.30614879988343,42.53957016281447,106.56727961703882,0.06412795883376748,-0.34988960910049527,,0.7820404586727451,-0.12265363105358157,0.05673970284474387,0.20754716981132076,0.14150943396226415,0.42452830188679247,0.2578616352201258,precip_7d_adjusted,0.2578616352201258,climate_sar_change,precip_7d_adjusted,above_reference,unusual environmental state,,,,,,,,,1,0.6224691266997698,1.1688724051053943,False
2018-08-01,7.29904179677808,11.441313415140796,5.024704254386651,0.3413220723870728,26.41595502100219,66.98811416838399,127.96444569947752,554.4831876033539,523.4290774354463,1.7027663353617526,226.27029570012047,0.0,26.11443746696049,2.902729915724459,457.62278331949335,463.4628109922298,,,,,,,0.0,-9.867592181640742,-18.87159501080645,0.0348403371858889,0.2972115532588937,-0.0447669286611347,-0.0459749235321815,39.9108123235684,-0.2660523487837052,-8.24762281229485,1714.4414059832234,,0.0,0.0,,3,0.9542497586472484,3.0,False,True,False,5,True,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9542497586472484,True,GOOD,VV/VH and ROI coverage pass requirements,-2.7439092915501533,-10.552817992448226,-24.170019529055935,18.13937598456596,178.4802399885482,-0.13955944829238442,0.15188413342639093,,0.6656888738383545,-0.09589972717579615,0.3412682934772264,0.12264150943396226,0.39622641509433965,0.9339622641509434,0.4842767295597484,antecedent_precipitation_index_adjusted,0.4842767295597484,climate_sar_change,antecedent_precipitation_index_adjusted,above_reference,unusual environmental state,,,,,,,,,1,-0.692834196926644,-0.8263640910543248,False
