date,precip_mm,runoff_mm,snow_depth_m,snowfall_mm_we,solar_radiation_mj_m2,system:time_start,temp_max_c,temp_mean_c,temp_min_c,observation_count,missing_data_flag,precip_3d_mm,precip_7d_mm,precip_30d_mm,positive_degree_days,freeze_thaw_cycle,month_day,temp_anomaly_c
1995-04-05,9.15910099322952,0.4915730433930484,3.758309672367061,8.69739642347105,27.473629514426463,797040000000,-4.509212790803934,-7.751605162328578,-10.920090085700037,1,False,9.797584422484327,11.980063589428296,98.6011735987237,0.0,0,04-05,-3.1733114266245597
1995-04-06,1.1872765172291273,0.4557868666333435,3.8127839573666202,0.915758210816994,25.07463060591133,797126400000,-3.734573518885913,-7.037595932164304,-10.57588320791845,1,False,10.960423009082724,11.443266416346523,91.85971591402252,0.0,0,04-06,-2.5545184229490925
1995-04-07,0.06446293295819949,0.6791584136031363,3.7904408665405818,0.02145951772390496,28.971737011963405,797212800000,-1.7601348737358065,-5.3744396867423045,-8.860122411138633,1,False,10.410840443416825,11.457536509667765,91.0735853717137,0.0,0,04-07,-1.3686228027604574
1995-04-08,0.36209943283746426,0.7904282470222598,3.766613317100817,0.14310517072425938,28.229775792399725,797299200000,-0.5587238620486691,-4.3519109781879335,-7.470727875163884,1,False,1.6138388830247696,11.594358964886222,90.64623877055763,0.0,0,04-08,-0.5295393187125943
1995-04-09,0.19679122581244007,1.6595633106698127,3.740345020012315,0.011566296261771308,28.916409878958486,797385600000,1.0098677396942302,-3.140801799361623,-9.247901518121704,1,False,0.6233535916080826,11.608214531321607,90.37596637477237,0.0,1,04-09,0.6774324887948588
1995-04-10,0.05358641264216231,2.193823325684337,3.710835860644096,0.02297098413476803,28.149146874032372,797472000000,1.5454561430832665,-2.354902215823841,-5.367258375518152,1,False,0.6124770712920453,11.63736301333304,89.56718768522943,0.0,1,04-10,1.5268434643613586
1995-04-11,1.8719137241306962,2.210284479062042,3.687494745507308,1.213629055639793,23.18156575580577,797558400000,0.3242103914909402,-5.493076317572609,-12.661634917933679,1,False,2.122291362585277,12.895231238839639,91.01456951022531,0.0,1,04-11,-1.9362084626600184
1995-04-12,1.4259668734314674,1.5000618370295746,3.668489674964813,1.2031404391969283,26.929307420830398,797644800000,-0.5977029219217095,-5.552168668102198,-13.404999352709476,1,False,3.3514670102043045,5.162097119041586,90.64239985241011,0.0,0,04-12,-2.3492993771461976
1995-04-13,0.5057827864674705,1.7752161670284823,3.6547859866602903,0.33438074770190196,29.667813496833215,797731200000,-1.7710269377652508,-5.932878261873062,-10.32748074192633,1,False,3.803663384029613,4.4806033882799285,91.13323152576162,0.0,0,04-13,-2.8440266027301666
1995-04-14,1.2770798688781715,2.11023854420774,3.6343147551652666,1.1029507464124313,28.997569279380727,797817600000,-1.0330741221933053,-4.233525054308816,-12.701330351644947,1,False,3.2088295287770885,5.693220324199901,92.23162870273649,0.0,0,04-14,-1.1935460731821141
1995-04-15,0.9365669305988636,2.167595168975438,3.622366768973214,0.7696197165686174,26.718426643209014,797904000000,-1.2299568707803472,-4.315214152451307,-8.799796681199396,1,False,2.7194295859444844,6.2676878219613,91.17251012234262,0.0,0,04-15,-1.581061290567836
1995-04-16,2.204647668542227,2.383389742881123,3.6065054886111234,1.9452208240190756,26.679544889514432,797990400000,-0.26589108278512535,-3.851575324648885,-7.91430261814617,1,False,4.418294468019241,8.275544264691087,93.21387680603708,0.0,0,04-16,-1.3520354371529884
1995-04-17,0.38609327204293126,2.905938776968904,3.590956857722884,0.262278115755651,29.122574346235044,798076800000,0.5533401854352219,-2.5530531065133273,-7.657172414738031,1,False,3.5273078711840005,8.608051124091855,93.52490270386843,0.0,1,04-17,-0.2821171307291346
1995-04-18,0.5817256054735562,2.845450921179458,3.566130167213706,0.44605530074874256,26.149874874032374,798163200000,1.405225358891896,-2.6576942680979654,-7.354715291183633,1,False,3.1724665460586934,7.317863005434716,93.9314167156315,0.0,1,04-18,-0.06127667406023374
1995-04-19,0.5296716936781782,3.0566663242074323,3.542336664595795,0.35815832534782654,27.454284014778327,798249600000,1.675717869650577,-2.3340837735008795,-6.74427491952463,1,False,1.4974905711946445,6.421567825681427,94.26232192067515,0.0,1,04-19,0.03377241167006506
1995-04-20,9.382454405941305,2.579259183480654,3.544986346336757,8.13721226925459,22.111158332160457,798336000000,1.0089275577553445,-3.0405403182843598,-6.652746195460922,1,False,10.493851705093018,15.29823944515526,103.59714678149557,0.0,1,04-20,-0.744901189284966
1995-04-21,0.6386112990296657,1.7399064027281566,3.5694622744032953,0.37878067255607384,28.784140513018997,798422400000,-0.2924457783601493,-3.5651595167338335,-7.3558131025342295,1,False,10.550737398649128,14.659770875306757,104.08254758136798,0.0,0,04-21,-1.4049459992297941
1995-04-22,1.6887983245634848,2.2315382800162635,3.5489716857580857,1.0415217475434746,28.062678064039407,798508800000,1.3980511025758524,-2.7377238847883034,-7.115072578145594,1,False,11.709864029534433,15.412002269271378,105.27848580921965,0.0,1,04-22,-0.3951663203303446
1995-04-23,4.405200415009361,3.01632611244854,3.5406045719068886,3.20220291011565,24.571613099225903,798595200000,1.3074995047605074,-2.165409878545742,-6.490152415652054,1,False,6.73261003860249,17.61255501573851,108.72842715202725,0.0,1,04-23,-0.03280879259601921
1995-04-24,1.5338053277980097,3.315054425507008,3.5262035394033697,0.5068499267227125,27.348791011259674,798681600000,1.1340262727784634,-2.9184603562915195,-8.512540243042741,1,False,7.627804067370834,18.76026707149359,107.6898512079069,0.0,1,04-24,-0.7601956459991288
1995-04-25,1.783589347517914,3.161382457053972,3.5042510134441707,1.3848360730131941,27.609302097114707,798768000000,2.8529824597159603,-0.5338363171406522,-6.420683154348396,1,False,7.722595090325264,19.962130813537946,53.973088378298165,0.0,1,04-25,1.462628589657527
1995-04-26,3.356241192687656,4.9949850910654545,3.4858990749114844,1.6711081393236094,26.745893623504575,798854400000,2.924207662948857,0.005043286335421022,-3.0591911557524187,1,False,6.673635868003558,22.788700312547423,52.3600081260066,0.005043286335421022,1,04-26,1.6950279104618091
1995-04-27,1.4976511531729086,4.447874549532508,3.468585134922774,0.6816721240151609,27.65261766150598,798940800000,3.4924930956395785,0.130125476372754,-3.4612376117102057,1,False,6.637481693378457,14.90389705977903,51.15473706937239,0.130125476372754,1,04-27,1.536512027126571
1995-04-28,1.2307386448465834,4.987142780857302,3.442031391456097,0.01801088856065215,29.228983433497536,799027200000,4.4926221886459885,0.9267903405121957,-1.8095854574655608,1,False,6.084630990707127,15.496024405595948,49.08081864471811,0.9267903405121957,1,04-28,2.0962044261100905
1995-04-29,0.18740215922982031,3.040464892511549,3.4170919655914633,0.026960093672220173,29.400230143560876,799113600000,5.5258454045638885,1.457786918173058,-2.095514482985386,1,False,2.915791957249291,13.994628240262283,47.544147113637024,1.457786918173058,1,04-29,2.625109015905251
1995-04-30,1.3438692233832599,3.834472333436949,3.396112293920801,0.790678072172852,27.08964527234342,799200000000,4.355581452425417,0.19636506356463995,-3.718666945369519,1,False,2.762010027459642,10.933297048636183,48.837823497383326,0.19636506356463995,1,04-30,1.078069878257295
1995-05-01,0.8011615774693059,3.47015151542983,3.377270399000117,0.4288885849911424,27.89923121534131,799286400000,4.306417929362804,0.541679417849332,-3.7996510945265545,1,False,2.3324329600823646,10.20065329830748,49.41370809723363,0.541679417849332,1,05-01,1.498354362053664
1995-05-02,0.7007432856415462,3.0314569360852492,3.358811638205929,0.2671874991443105,27.72710966783955,799372800000,4.10345390905051,-0.5414032868311928,-6.84906173802695,1,False,2.8457740864940906,9.11780723643111,49.931515723498116,0.0,1,05-02,0.26333441092533594
1995-05-03,0.3311364059109612,2.8349291022020187,3.340721522310432,0.2314949448808325,28.83789602392681,799459200000,3.922159463129462,-1.1187873465394356,-6.774373283627814,1,False,1.833041269021792,6.092702449654415,50.238214198778344,0.0,1,05-03,-0.5456226510544425
1995-05-04,0.5857753237276939,2.6345041794813833,3.324065839967453,0.3046783711040297,27.958106617171005,799545600000,3.3720714571776536,-1.3841766335050691,-7.916609605309977,1,False,1.61765501528018,5.180826620209201,50.209944023881945,0.0,1,05-04,-0.8020746707836365
1995-05-05,0.9706119419702866,2.9666048175092317,3.308232406984885,0.46642715954218505,29.390232888106976,799632000000,3.202807906041446,-1.8524453078360767,-8.417434766475433,1,False,1.8875236716089203,4.920699917332905,42.02145497262271,0.0,1,05-05,-1.277413443050654
1995-05-06,0.5721088381191001,3.184539585110171,3.291517407575907,0.1592531100303501,30.04170638001407,799718400000,3.791717771977146,-0.4125311480814416,-8.42924888659159,1,False,2.128496103817059,5.305406596222183,41.40628729351268,0.0,1,05-06,-0.0870497032860102
1995-05-07,0.9422113745599142,3.854114056304675,3.273614577835443,0.036062967663999176,31.054596157635466,799804800000,3.7759615098817907,-0.03841027338794415,-5.746349475922318,1,False,2.4849321546492797,4.903748747398838,42.284035735114394,0.0,1,05-07,0.014938145568657794
1995-05-08,1.2615381855476888,4.280017577452529,3.2555768064229995,0.047666452599612025,28.706848264602396,799891200000,4.665876390965892,-0.5110860062629571,-6.406781839133124,1,False,2.775858398226682,5.364125355477221,43.183474487824625,0.0,1,05-08,-0.701695058335219
1995-05-09,3.8273010809379193,5.200441971284919,3.2384092620412925,0.3025184367782713,25.84296432090078,799977600000,5.14803200492888,1.2592981627981528,-5.84500701281487,1,False,6.031050641045502,8.490683150773595,46.81398434295011,1.2592981627981528,1,05-09,0.945666931345118
